Video_ID,TikTok_Video_ID,Hashtag_Seed,Author,Caption,Hashtags,Like_Count,Comment_Count,Share_Count,Upload_Date,URL
TT0928,7254991719819660570,kbeauty,bomi061,"415.8K Likes, 1792 Comments. TikTok video from 🌸Bomi🌸 (@bomi061): “ib: @𝘢𝘭𝘪𝘢𝘯𝘢🎀  💕 #pink #cooltonemakeup #koreanmakeup #kbeauty #obsessedwithpink #beautyproducts #makeup #makeuprecomendation #aesthetic #flowerknows花知晓 #peripera #romand #clio”. hahaha no no no - Lounoo.","aesthetic,beautyproducts,clio,cooltonemakeup,flowerknows,kbeauty,koreanmakeup,makeup,makeuprecomendation,obsessedwithpink,peripera,pink,romand",415800,1792,13900,12/07/2023,https://www.tiktok.com/@bomi061/video/7254991719819660570
TT0929,7526546313777777938,kbeauty,caspertheghostyy,"22.8K Likes, 55 Comments. TikTok video from Namuna/Casper👻 (@caspertheghostyy): “¡Obtén el mejor blush líquido en Gangnam Chicor! Descubre su suavidad y brillo. #houseofhur #liquidblusher #koreanmakeup”. ","houseofhur,koreanmakeup,liquidblusher",22800,55,154,13/07/2025,https://www.tiktok.com/@caspertheghostyy/video/7526546313777777938
TT0930,7552183459263810832,kbeauty,amyflamy1,"381.5K Likes, 1792 Comments. TikTok video from amyflamy (@amyflamy1): “Come meet my crush…  Products used from: @sephora @TORRIDEN US  #torridenpartner AD #t#torridensephora #kbeautyskincare”. torriden. original sound - amyflamy.","kbeautyskincare,t,torridenpartner,torridensephora",381500,1792,4311,20/09/2025,https://www.tiktok.com/@amyflamy1/video/7552183459263810832
TT0931,7463489758811950342,kbeauty,dearwonii_,"161.8K Likes, 1332 Comments. TikTok video from woni ⋆⭒˚.⋆ (@dearwonii_): “Discover essential beauty habits and tips to enhance your routine. Perfect for achieving glowing skin! #wonyoungism #glowup #beauty #kbeauty”. ","beauty,glowup,kbeauty,wonyoungism",161800,1332,5764,24/01/2025,https://www.tiktok.com/@dearwonii_/video/7463489758811950342
TT0932,7524796819600100663,kbeauty,therealpresidentpres,"1.7M Likes, 3474 Comments. TikTok video from therealpresidentpres (@therealpresidentpres): “Descubre los secretos para una piel de cristal. Aprenderás a usar el limpiador Arencia y otros consejos de cuidado. #arencia #kbeauty #glassskin”. ","arencia,glassskin,kbeauty",1700000,3474,20100,08/07/2025,https://www.tiktok.com/@therealpresidentpres/video/7524796819600100663
TT0933,7528592001684475150,kbeauty,lvrheartchew,"90K Likes, 7064 Comments. TikTok video from ⋆. ʚ 𝒶𝓃𝑔ℯ𝓁 ɞ ₊ ݁. (@lvrheartchew): “Descubre las suaves mañanas rosadas en este mini vlog lleno de autocuidado y belleza K. ¡Perfecto para inspirar tu día! #lvrheartchew #selfcare #kbeauty”. ","kbeauty,lvrheartchew,selfcare",90000,7064,10300,19/07/2025,https://www.tiktok.com/@lvrheartchew/video/7528592001684475150
TT0934,7486762337609829675,kbeauty,izzydiaries,"6651 Likes, 161 Comments. TikTok video from isabella 🎀 (@izzydiaries): “Discover the benefits of the Glow Guava Cleanser, perfect for your skincare routine. Use code IZZY555 for a discount! #yesstyle #glowcleanser #kbeautyskincare”. ","glowcleanser,kbeautyskincare,yesstyle",6651,161,170,28/03/2025,https://www.tiktok.com/@izzydiaries/video/7486762337609829675
TT0935,7443303723243294008,kbeauty,velcroluv,"233.4K Likes, 8543 Comments. TikTok video from eleeni 𐙚⋆.˚ (@velcroluv): “Experience Wonyoung's morning routine on a snowy day! Discover Korean skincare secrets and daily rituals. #wonyoungism #kbeauty #vlog #routine”. ","kbeauty,routine,vlog,wonyoungism",233400,8543,5837,01/12/2024,https://www.tiktok.com/@velcroluv/video/7443303723243294008
TT0936,7373191608184868101,kbeauty,heartsfor.kbeauty,"757.7K Likes, 4675 Comments. TikTok video from Oceane ᵕ̈ (@heartsfor.kbeauty): “Disclaimer i dont use all these products on me skin everyday today was a selfcate day 🎀🐰 #fyp #foryou #foryoupage #skincare #koreanskincare #selfcare #nightroutine #yesstyle #foryoupage #xyzcba #korean”. glass skin smoothie. Nighttime selfcare 😙💤⭐️ | Glass skin smoothie | Oil pulling | ...Ditto sped up - 𐙚˙ena⋆.˚.","foryou,foryoupage,fyp,korean,koreanskincare,nightroutine,selfcare,skincare,xyzcba,yesstyle",757700,4675,12400,26/05/2024,https://www.tiktok.com/@heartsfor.kbeauty/video/7373191608184868101
TT0937,7344879064785652998,kbeauty,jasmine.lorimer,"32.8K Likes, 822 Comments. TikTok video from Jasmine Lorimer 🇨🇦 (@jasmine.lorimer): “This Korean skincare routine is a game-changer! See how it transformed my skin at 35. It's affordable, effective, and made my skin healthy and glowing. #koreanskincare #kbeauty #skincare #skincaretips #best #beginners #review”. ","beginners,best,kbeauty,koreanskincare,review,skincare,skincaretips",32800,822,1255,10/03/2024,https://www.tiktok.com/@jasmine.lorimer/video/7344879064785652998
TT0938,7503405725511683334,kbeauty,heartsfor.kbeauty,"16.7K Likes, 215 Comments. TikTok video from Oceane ᵕ̈ (@heartsfor.kbeauty): “You can find them on yesstyle use code SKIN445 for $$ off!! #skincare #kbeauty #oceane #fyp #heartsforkbeauty #skin1004 #koreanskincare”. oceane. original sound - Oceane ᵕ̈.","fyp,heartsforkbeauty,kbeauty,koreanskincare,oceane,skin1004,skincare",16700,215,309,12/05/2025,https://www.tiktok.com/@heartsfor.kbeauty/video/7503405725511683334
TT0939,7515393785547820296,kbeauty,del.fairy,"237.9K Likes, 954 Comments. TikTok video from del.fairy (@del.fairy): “Descubre el fascinante mundo del maquillaje coreano con consejos prácticos y looks impresionantes. ¡No te lo pierdas! #kbeauty #makeuptips”. ","kbeauty,makeuptips",237900,954,3846,13/06/2025,https://www.tiktok.com/@del.fairy/video/7515393785547820296
TT0940,7441257558838414610,kbeauty,kend__v,"121.6K Likes, 300 Comments. TikTok video from 켄드 KEND (@kend__v): “여쿨 뮤트 메이크업으로 새롭게 변신하세요! 화장법과 제품 추천 정보가 가득합니다. #メガ割 #ビューテ #oliveyoung #kbeautymakeup”. ","kbeautymakeup,oliveyoung",121600,300,1025,25/11/2024,https://www.tiktok.com/@kend__v/video/7441257558838414610
TT0941,7518156674339802381,kbeauty,canelitoroll,"80.7K Likes, 1633 Comments. TikTok video from 𓂃۶ৎ cinnamon (@canelitoroll): “Discover why Romand Lippies are a favorite among Wonyoungism fans! Find cute shades that complement your K-Beauty routine. #WONYOUNGISM #kbeauty #yesstyle”. ","kbeauty,wonyoungism,yesstyle",80700,1633,2204,20/06/2025,https://www.tiktok.com/@canelitoroll/video/7518156674339802381
TT0942,7447378368858754310,kbeauty,velcroluv,"190.9K Likes, 17.3K Comments. TikTok video from eleeni 𐙚⋆.˚ (@velcroluv): “Discover the secrets of K-beauty skincare and aesthetics inspired by Wonyoung. Transform your beauty routine today! #wonyoungism #kbeauty #skincare #aesthetic”. ","aesthetic,kbeauty,skincare,wonyoungism",190900,17300,8740,12/12/2024,https://www.tiktok.com/@velcroluv/video/7447378368858754310
TT0943,7369680807885065477,kbeauty,heartsfor.kbeauty,"100.1K Likes, 1754 Comments. TikTok video from Oceane ᵕ̈ (@heartsfor.kbeauty): “Products available on yesstyle use code SKIN445 for $$ off! #fyp #grwm #getreadywithme #korean #koreanmakeup #koreanskincare #kbeauty #fyp #foryoupage #xybca #yesstyle #yesstyleinfluencers #makeup #skincare”. GRWM for my moms birthday  | @Heartsfor.kbeauty | Ty for watching :)
Follow for more!Cookie sped up - 𐙚˙ena⋆.˚.","foryoupage,fyp,getreadywithme,grwm,kbeauty,korean,koreanmakeup,koreanskincare,makeup,skincare,xybca,yesstyle,yesstyleinfluencers",100100,1754,1197,16/05/2024,https://www.tiktok.com/@heartsfor.kbeauty/video/7369680807885065477
TT0944,7495047676589870341,kbeauty,seoulglow_ng,"1052 Likes, 103 Comments. TikTok video from Seoulglow_ng (@seoulglow_ng): “Discover authentic Korean skincare products at Seoulglow. Stock up on effective K-beauty items with fast shipping and competitive prices. #kbeauty #skincare #supplier #wholesale”. ","kbeauty,skincare,supplier,wholesale",1052,103,148,19/04/2025,https://www.tiktok.com/@seoulglow_ng/video/7495047676589870341
TT0945,7530292203646635278,kbeauty,princess.plum,"1375 Likes, 57 Comments. TikTok video from melle ♡︎₊˚｡ (@princess.plum): “Descubre cómo este limpiador favorito puede ayudarte a desvanecer manchas oscuras. ¡Haz click para ver más! #kbeauty #skincare #glowyskin #beautytok”. ","beautytok,glowyskin,kbeauty,skincare",1375,57,69,23/07/2025,https://www.tiktok.com/@princess.plum/video/7530292203646635278
TT0946,7335900524207705350,kbeauty,missmiari,"827.6K Likes, 4567 Comments. TikTok video from mika (@missmiari): “Excited for my upcoming haul video featuring the best Kbeauty finds at Markville Mall! Stay tuned for the latest beauty and makeup trends. #beauty #makeup #liptints #romand #yesstyle #kbeauty #sanrio”. ","beauty,kbeauty,liptints,makeup,romand,sanrio,yesstyle",827600,4567,11700,15/02/2024,https://www.tiktok.com/@missmiari/video/7335900524207705350
TT0947,7551749085926100246,kbeauty,kriziaraso,"18.3K Likes, 82 Comments. TikTok video from Krizia (@kriziaraso): “#skincare #SkincareRoutine #koreanskincare #kbeauty #nosetape”. Skin Care Night Routine. night routineMAMA MA (Slowed) - SXLLX.","kbeauty,koreanskincare,nosetape,skincare,skincareroutine",18300,82,271,19/09/2025,https://www.tiktok.com/@kriziaraso/video/7551749085926100246
TT0948,7365845621447691528,kbeauty,lee__range,"109.9K Likes, 316 Comments. TikTok video from 나이스아메리카노 (@lee__range): “저녁 스킨케어 루틴과 홈케어 비법을 알아보세요. 당신의 아름다움을 위해 필요한 팁을 제공합니다! #nightroutine #skincareroutine #kbeauty”. ","kbeauty,nightroutine,skincareroutine",109900,316,748,06/05/2024,https://www.tiktok.com/@lee__range/video/7365845621447691528
TT0949,7552560335882947862,kbeauty,teeniesha,"961 Likes, TikTok video from teeniesha (@teeniesha): “it’s been a busy week but i’m back 💕 let’s get ready for bed 💤 #mixsoon #beancleansingoil #fermentedsoybean #koreanskincare #glassskin @mixsoon”. my favourite cleansing
oil routine 🫧  | (the best way to brighten
and revive my skin) | i usually find it really harsh but
this one is really gentle on my skin!! | ...เสียงต้นฉบับ - mirai..","beancleansingoil,fermentedsoybean,glassskin,koreanskincare,mixsoon",961,19,23,21/09/2025,https://www.tiktok.com/@teeniesha/video/7552560335882947862
TT0950,7366765525969538309,kbeauty,ashlebeauty_,"462.4K Likes, 2772 Comments. TikTok video from ashley 🎀 (@ashlebeauty_): “Discover a variety of the best beauty brands at Kiokii and save on online purchases with code “ashly10”. Explore Korean makeup, K-beauty, and more at affordable prices! #korean #kbeauty #makeup #beauty #kiokii”. ","beauty,kbeauty,kiokii,korean,makeup",462400,2772,24800,08/05/2024,https://www.tiktok.com/@ashlebeauty_/video/7366765525969538309
TT0951,7482835662287310103,skincare,jasminnlily_,"393.8K Likes, 1322 Comments. TikTok video from Jasmin (@jasminnlily_): “Discover a pore cleansing routine featuring SKIN1004's Centella products to achieve clearer skin. Perfect for all ages. #porecleansing #skincare #skincaretips”. ","porecleansing,skincare,skincaretips",393800,1322,17800,17/03/2025,https://www.tiktok.com/@jasminnlily_/video/7482835662287310103
TT0952,7404933500996013355,skincare,krissleos,"405.6K Likes, 883 Comments. TikTok video from Kriss&Esme (@krissleos): “Discover the secrets to a successful skincare routine for newborns with Manyo US products. Learn about micellar water, foam cleansers, bifida ampoules, and more! #manyopartner #manyo #kbeauty #koreanskincare #skincare #skincareroutine”. ","kbeauty,koreanskincare,manyo,manyopartner,skincare,skincareroutine",405600,883,1342,19/08/2024,https://www.tiktok.com/@krissleos/video/7404933500996013355
TT0953,7407511342321585439,skincare,wendyskin,"127.7K Likes, 184 Comments. TikTok video from wendy ly (@wendyskin): “extensive skincare routine is a must for a full reset  Products:  beauty whipped cleanser  @currentbody led light therapy  @cocokind advanced retinol gel  @cocokind ceramide serum  @medicube_official collegan cream  @medicube_global_official age booster pro device  @Biodance collagen mask  #skincare #skincareroutine #medicube #nighttimeroutine #gurwm”. Collagen Mask. original sound - wendy ly.","gurwm,medicube,nighttimeroutine,skincare,skincareroutine",127700,184,344,26/08/2024,https://www.tiktok.com/@wendyskin/video/7407511342321585439
TT0954,7466130187504192790,skincare,your_healthy_first,"126.5K Likes, 5644 Comments. TikTok video from your_healthy_first (@your_healthy_first): “Even if you are 100 years old, your face will look like a 15-year-old. #skincare #skincaretips #skincareroutine #antiaging #antiwrinkle  Discover this natural trick that will leave you looking incredibly young no matter your age. #recipes #recipe #remedy #naturalremedies #naturalremedy”. coffee and egg face mask. Anti-Aging Face MaskEpic Music(863502) - Draganov89.","antiaging,antiwrinkle,naturalremedies,naturalremedy,recipe,recipes,remedy,skincare,skincareroutine,skincaretips",126500,5644,40000,31/01/2025,https://www.tiktok.com/@your_healthy_first/video/7466130187504192790
TT0955,7526617451832839446,skincare,lailapaul7,"51.4K Likes, 910 Comments. TikTok video from Laila Paul (@lailapaul7): “Descubre cómo comer tu skincare puede transformar tu rutina de belleza. Prueba los productos de Beauty of Joseon hoy. #beautyofjoseon #multimasking #glowskin”. ","beautyofjoseon,glowskin,multimasking",51400,910,3203,13/07/2025,https://www.tiktok.com/@lailapaul7/video/7526617451832839446
TT0956,7413985697129876766,skincare,goddexxlove,"46.3K Likes, 489 Comments. TikTok video from 🍄🦋✨Lisan✨🦋🍄 (@goddexxlove): “Discover the benefits of using a rice mask for your skin, see the results, and learn how to avoid potential risks. Find out why you shouldn't fall asleep with it on. #skincare #facemask #rice #beauty”. ","beauty,facemask,rice,skincare",46300,489,1984,13/09/2024,https://www.tiktok.com/@goddexxlove/video/7413985697129876766
TT0957,7292880166970346784,skincare,mattrandon,"120.3K Likes, 912 Comments. TikTok video from Mama Random🧩 (@mattrandon): “Experience a fascinating K-beauty skincare routine showcasing clay masks, steamers, and more for glowing skin. Relaxing ASMR included! #skincare #kbeauty #skincareroutine”. ","kbeauty,skincare,skincareroutine",120300,912,1161,22/10/2023,https://www.tiktok.com/@mattrandon/video/7292880166970346784
TT0958,7515863819554508054,skincare,lailapaul7,"631K Likes, 5943 Comments. TikTok video from Laila Paul (@lailapaul7): “Discover how rice skincare can transform your routine for glowing glass skin! Learn DIY masks and tips for perfect skin. #glassskin #rice #skincare”. ","glassskin,rice,skincare",631000,5943,12700,14/06/2025,https://www.tiktok.com/@lailapaul7/video/7515863819554508054
TT0959,7281376764780170538,skincare,grwcitlaly,"40.9K Likes, 204 Comments. TikTok video from citlaly 💕 (@grwcitlaly): “are these VIRAL skincare products worth purchasing? part one!! 🫧🎀🧘‍♀️✨🫧💐🌷 #skincare #skincareroutine #skincareproducts #skincareviral #viralskincareproducts #viralskincare #skincarefavorites #deinfluencing #grwm #skincarethatworks #skincaremusthaves #anuaskincare #anuatoner #anuaserum #anuatoner77 #glowrecipe #glowrecipeserum #kosas #kosassunscreen #kosascosmetics #glowrecipewatermelonglow #glowrecipedewdrops #glowrecipeproducts #starface #starfacepimplepatches #starfacepimplepatchesreview”. are these VIRAL skincare products worth purchasing? 
✨💐🧸🫧🎀🧘‍♀️🌷🪩original sound - citlaly 💕.","anuaserum,anuaskincare,anuatoner,anuatoner77,deinfluencing,glowrecipe,glowrecipedewdrops,glowrecipeproducts,glowrecipeserum,glowrecipewatermelonglow,grwm,kosas,kosascosmetics,kosassunscreen,skincare,skincarefavorites,skincaremusthaves,skincareproducts,skincareroutine,skincarethatworks,skincareviral,starface,starfacepimplepatches,starfacepimplepatchesreview,viralskincare,viralskincareproducts",40900,204,316,21/09/2023,https://www.tiktok.com/@grwcitlaly/video/7281376764780170538
TT0960,7210319596409163014,skincare,jiacupid,"2.1M Likes, 4270 Comments. TikTok video from jiacupid (@jiacupid): “Explore Song Jia's skincare routine and her plant-based plump glowing hydration boost. Discover the secrets behind the glowing tint and soothing care. #송지아 #지아 #free지아 #宋智雅 #freezia #songjia #dearzia #skincare”. ","dearzia,free,freezia,skincare,songjia",2100000,4270,30700,14/03/2023,https://www.tiktok.com/@jiacupid/video/7210319596409163014
TT0961,7482102865096477953,skincare,amyflamy1,"181.4K Likes, 905 Comments. TikTok video from amyflamy (@amyflamy1): “Discover Korean skincare routines with soothing ASMR sounds. Learn effective tips for your beauty regimen! #gurwm #skincare #asmr #koreanskincare”. ","asmr,gurwm,koreanskincare,skincare",181400,905,879,15/03/2025,https://www.tiktok.com/@amyflamy1/video/7482102865096477953
TT0962,7441326703072283935,skincare,milkydew,"177.1K Likes, 725 Comments. TikTok video from MilkyDew🥛 (@milkydew): “Watch as I create the biggest bubble with my favorite cleanser! Perfect for your skincare routine. #cleanser #koreanskincare #bubble #skincare”. ","bubble,cleanser,koreanskincare,skincare",177100,725,13200,25/11/2024,https://www.tiktok.com/@milkydew/video/7441326703072283935
TT0963,7503118178768162103,skincare,dearwonii_,"217.3K Likes, 2197 Comments. TikTok video from woni ⋆⭒˚.⋆ (@dearwonii_): “Descubre el innovador dispositivo de skincare de Medicube y obtén un 12% de descuento en YesStyle. ¡No te lo pierdas! #narrator #trend #yesstyle #medicube”. ","medicube,narrator,trend,yesstyle",217300,2197,4798,11/05/2025,https://www.tiktok.com/@dearwonii_/video/7503118178768162103
TT0964,7551481083922074902,skincare,lailapaul7,"1430 Likes, TikTok video from Laila Paul (@lailapaul7): “Discover an effective anti-aging skincare routine featuring Beauty of Joseon products for youthful skin. #beautyofjoseon #antiagingskincare #slowaging”. ","antiagingskincare,beautyofjoseon,slowaging",1430,19,29,18/09/2025,https://www.tiktok.com/@lailapaul7/video/7551481083922074902
TT0965,7536748987794214175,skincare,babyp11nkbunny,"3352 Likes, 889 Comments. TikTok video from 🩷🎀M🎀🩷 (@babyp11nkbunny): “Discover the latest nightly skincare routine featuring essential products! Achieve glowing skin with our updated tips. #skincare #koreanskincare”. ","koreanskincare,skincare",3352,889,559,10/08/2025,https://www.tiktok.com/@babyp11nkbunny/video/7536748987794214175
TT0966,7522582994150903070,skincare,danaalaay,"188.2K Likes, 413 Comments. TikTok video from Dana🌸 (@danaalaay): “Discover how minimalism can enhance your skincare routine for clear and dewy skin! Get tips and product recommendations. #skincare #clearskin #dewyskin #medicube #glowy”. ","clearskin,dewyskin,glowy,medicube,skincare",188200,413,3588,02/07/2025,https://www.tiktok.com/@danaalaay/video/7522582994150903070
TT0967,7488094106481216790,skincare,frairlaurence,"53.7K Likes, 170 Comments. TikTok video from Gracie (@frairlaurence): “Discover the best Anua skincare routine with effective products. Perfect your skin with our expert tips and recommendations! #skincare #anua”. ","anua,skincare",53700,170,1107,31/03/2025,https://www.tiktok.com/@frairlaurence/video/7488094106481216790
TT0968,7520418313780956430,skincare,kelseamaxwell,"36.6K Likes, 220 Comments. TikTok video from kelsea (@kelseamaxwell): “Descubre cómo obtener una piel radiante con la rutina nocturna de Medicube. ¡Prepárate para brillar! #skincareroutine #medicube #getunreadywithme”. ","getunreadywithme,medicube,skincareroutine",36600,220,436,27/06/2025,https://www.tiktok.com/@kelseamaxwell/video/7520418313780956430
TT0969,7500545290169257234,skincare,liynintr,"91.9K Likes, 804 Comments. TikTok video from ૮ ﾟlia͟n͟  🍡 (@liynintr): “Discover my trusted skincare products, including collagen masks, toners, and serums for a glowing night routine. #nacific #celimax #skin1004 #skintific #skincare”. ","celimax,nacific,skin1004,skincare,skintific",91900,804,1654,04/05/2025,https://www.tiktok.com/@liynintr/video/7500545290169257234
TT0970,7375600421122919686,skincare,m3lisiremsen,"547.5K Likes, 2194 Comments. TikTok video from Melis (@m3lisiremsen): “Discover the best skin care routine for a glowing complexion after your shower. Follow our expert tips on skincare, including Torriden and mixsoon products. Enhance your self-care routine with Korean skincare techniques. #skincare #skincareroutine #torriden #mixsoon #koreanskincare”. ","koreanskincare,mixsoon,skincare,skincareroutine,torriden",547500,2194,7810,01/06/2024,https://www.tiktok.com/@m3lisiremsen/video/7375600421122919686
TT0971,7484987492937010440,skincare,gae4hrv,"37.6K Likes, 1205 Comments. TikTok video from yesha 🍥 (@gae4hrv): “Discover a charming night skincare routine featuring My Melody for radiant skin. Enjoy tips and a discount code at YesStyle! #skincare #beauty #mymelody #kbeauty”. ","beauty,kbeauty,mymelody,skincare",37600,1205,1449,23/03/2025,https://www.tiktok.com/@gae4hrv/video/7484987492937010440
TT0972,7534883483831815454,skincare,milkydew,"103.3K Likes, 345 Comments. TikTok video from MilkyDew🥛 (@milkydew): “Discover how to maximize your acne boba cream for glowing, clear skin! Learn tips to avoid waste and enhance your skincare routine. #acne #bobacream #koreanskincare”. ","acne,bobacream,koreanskincare",103300,345,332,04/08/2025,https://www.tiktok.com/@milkydew/video/7534883483831815454
TT0973,7527071221989510414,skincare,dimeetx,"8476 Likes, 978 Comments. TikTok video from DI’MOND ELAINE (@dimeetx): “Discover the shocking effects of using 10+ Niacinamide on my skin after 3 days. A must-see for skincare enthusiasts! #anua #breakout #skincare”. ","anua,breakout,skincare",8476,978,1645,,"https://www.tiktok.com/@dimeetx/video/7527071221989510414""TT0994"""
TT0974,7537325629226749191,koreanskincare,leeskincare7,"15.1K Likes, 111 Comments. TikTok video from leeskin (@leeskincare7): “Discover essential Korean skincare tips, including dermaplaning and ice facial techniques. Enhance your routine today! #koreanskincare #skintok #skincaretips #teenagerskincare”. ","koreanskincare,skincaretips,skintok,teenagerskincare",15100,111,129,11/08/2025,https://www.tiktok.com/@leeskincare7/video/7537325629226749191
TT0975,7547026839017884946,koreanskincare,albinasglam,"12.2K Likes, 150 Comments. TikTok video from Albina (@albinasglam): “Discover how Anua Retinol transformed my skin, making it soft and smooth! Explore effective Korean skincare solutions. #anua #anuaretinol #skincare #koreanskincare”. ","anua,anuaretinol,koreanskincare,skincare",12200,150,3471,06/09/2025,https://www.tiktok.com/@albinasglam/video/7547026839017884946
TT0976,7522183576566140168,koreanskincare,heyskintalk,"5613 Likes, 45 Comments. TikTok video from heyskintalk (@heyskintalk): “Explore the best in Korean skincare with our review of top cleansers! Find out which KBeauty cleansers work best for your skin. #viralskincare #kbeauty #koreanskincare”. ","kbeauty,koreanskincare,viralskincare",5613,45,472,01/07/2025,https://www.tiktok.com/@heyskintalk/video/7522183576566140168
TT0977,7442014014244162871,koreanskincare,missdarcei,"140.3K Likes, 2076 Comments. TikTok video from Darcei (@missdarcei): “Discover the best Korean skincare routine featuring Medicube. Learn about top products and tips for glowing skin! #medicube #medicubepartner”. ","medicube,medicubepartner",140300,2076,5849,27/11/2024,https://www.tiktok.com/@missdarcei/video/7442014014244162871
TT0978,7515599832015326472,koreanskincare,hykimoal,"76.5K Likes, 273 Comments. TikTok video from J (@hykimoal): “Discover the perfect Korean skincare routine after your shower! Learn about toners, moisturizers, and more. #skincareroutine #스킨케어루틴”. ",skincareroutine,76500,273,1529,14/06/2025,https://www.tiktok.com/@hykimoal/video/7515599832015326472
TT0979,7510705247937957166,koreanskincare,dxvidkim,"33.8K Likes, 229 Comments. TikTok video from David Kim (@dxvidkim): “Discover the effective 5-step Korean skincare routine ideal for acne-prone skin. Transform your skin with top products! #anua #koreanskincare #acnescars”. ","acnescars,anua,koreanskincare",33800,229,2570,31/05/2025,https://www.tiktok.com/@dxvidkim/video/7510705247937957166
TT0980,7529577708364385567,koreanskincare,tay.m1235,"4126 Likes, 32 Comments. TikTok video from Tay ♡ (@tay.m1235): “Discover the best morning skincare routine using Mixsoon products! Achieve glass skin effortlessly. #skincare #skincareroutine #mixsoon #koreanskincare”. ","koreanskincare,mixsoon,skincare,skincareroutine",4126,32,62,21/07/2025,https://www.tiktok.com/@tay.m1235/video/7529577708364385567
TT0981,7543984017612295446,kbeauty,bangchanshotramen,"6994 Likes, 34 Comments. TikTok video from Skz4life (@bangchanshotramen): “Discover the rise of blind box skincare products in Seoul! Uncover what's behind this K-beauty trend and what to expect. #korea #seoul #skincare #kbeauty”. ","kbeauty,korea,seoul,skincare",6994,34,266,29/08/2025,https://www.tiktok.com/@bangchanshotramen/video/7543984017612295446
TT0982,7492487128673242423,kbeauty,missdarcei,"16.4K Likes, 150 Comments. TikTok video from Darcei (@missdarcei): “Explore the best Korean makeup and skincare products that combine quality with affordability. Transform your beauty routine today! #korean #koreanmakeup #kbeauty”. ","kbeauty,korean,koreanmakeup",16400,150,89,12/04/2025,https://www.tiktok.com/@missdarcei/video/7492487128673242423
TT0983,7375678842398051627,kbeauty,jaerini,"97.1K Likes, 191 Comments. TikTok video from J (@jaerini): “Discover the latest obsession in makeup! Learn how to achieve a stunning glowy blush makeup look with this step-by-step tutorial. Get product recommendations and expert tips for a flawless finish.”. ",,97100,191,2322,01/06/2024,https://www.tiktok.com/@jaerini/video/7375678842398051627
TT0984,7432625280843402529,kbeauty,alienzluv,"9970 Likes, 125 Comments. TikTok video from ᡣ𐭩 • zahara !!｡ꪆৎ ˚⋅ (@alienzluv): “finially being able to upgrade from boots skincare 😭 #skincare #skincaretips #koreanskincare #korea#kbeautyskincare #koreanskincareproducts #america #uk#skincaretips #wonyoungism #targetaudience #skintok#kbeautyproducts #kpop#anua#medicube#abib #fyp#fypage#trending#viral#relatable #foryou#foryoupage”. medicube. war is over.som original - ⬞ യ ᥳꪱɕƙ  ! 𓈒 🍥 ּ 𖠗.","abib,america,anua,foryou,foryoupage,fyp,fypage,kbeautyproducts,kbeautyskincare,korea,koreanskincare,koreanskincareproducts,kpop,medicube,relatable,skincare,skincaretips,skintok,targetaudience,trending,uk,viral,wonyoungism",9970,125,140,02/11/2024,https://www.tiktok.com/@alienzluv/video/7432625280843402529
TT0985,7467192553935342854,kbeauty,jesskincare96,"84.9K Likes, 1398 Comments. TikTok video from jesskincare96 (@jesskincare96): “Discover inside secrets from a Kbeauty employee about which products truly work and which are scams in Korean cosmetics. #kbeauty #korean #skincare”. ","kbeauty,korean,skincare",84900,1398,1030,03/02/2025,https://www.tiktok.com/@jesskincare96/video/7467192553935342854
TT0986,7454319537195027758,kbeauty,izzydiaries,"6845 Likes, 86 Comments. TikTok video from isabella 🎀 (@izzydiaries): “Discover the beauty of pink skincare with Medicube! Explore products like Collagen and Booster Pro to elevate your routine. #medicube #kbeauty”. ","kbeauty,medicube",6845,86,179,30/12/2024,https://www.tiktok.com/@izzydiaries/video/7454319537195027758
TT0987,7437253604605725998,kbeauty,monica.raviii,"350.6K Likes, TikTok video from Monica Ravi-Conway (@monica.raviii): “Discover the latest trend of using white lip tint for pigmented lips in Korean makeup. Learn about a.chi lip tint for brown skin and pigmented lips melanin makeup. #kbeauty #koreantrends #koreanmakeup #lippigmentation #pigmentedlips”. ","kbeauty,koreanmakeup,koreantrends,lippigmentation,pigmentedlips",350600,0,1914,14/11/2024,https://www.tiktok.com/@monica.raviii/video/7437253604605725998
TT0988,7519544652823891222,kbeauty,tetkalisa,"5053 Likes, 79 Comments. TikTok video from tetka_beauty (@tetkalisa): “Join me in organizing my skincare collection with practical tips and tricks. Get ready for a tidier beauty routine! #kbeauty #koreanskincare”. ","kbeauty,koreanskincare",5053,79,294,24/06/2025,https://www.tiktok.com/@tetkalisa/video/7519544652823891222
TT0989,7419233083846675719,kbeauty,jeb_bi,"78.1K Likes, 665 Comments. TikTok video from Jebbi (@jeb_bi): “Pink skincare routine 💕 핑크 스킨케어 루틴 💕 다음엔 무슨 색?  . @APRILSKIN @Mediheal Us #skincare #koreanskincare #koreangirls #skincaretips #pinkskincare #kbeauty”. Pink skincare routine💕Airplane Mode - Limbo.","kbeauty,koreangirls,koreanskincare,pinkskincare,skincare,skincaretips",78100,665,1474,27/09/2024,https://www.tiktok.com/@jeb_bi/video/7419233083846675719
